"id_one_label","code_label","notas","response","message","sign","message_status","validated_date","activated_date","signed_date","bg_status","id_user","date_created","last_updated","cod_contable_id"
2733,"002BWCN9",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-28 08:50:40.194333000",,,A,0,"2022-09-27 16:27:27.156575000","2022-09-28 08:50:47.190981000","02012130020202010750"
2734,"002BX3W3",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-28 08:50:40.194333000",,,A,0,"2022-09-27 16:27:27.158536000","2022-09-28 08:50:47.852092000","02012130020202010750"
2735,"002BXV56",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-28 08:50:40.194333000",,,A,0,"2022-09-27 16:27:27.160534000","2022-09-28 08:50:48.506798000","02012130020202010750"
2736,"002C6H82","{""generatedMaps"":[],""raw"":[],""affected"":1,""totalUpdate"":1,""totalNotUpdate"":0}","{""generatedMaps"":[],""raw"":[],""affected"":1,""totalUpdate"":1,""totalNotUpdate"":0}","{""uniqueMarks"":[""002C6H82""],""iceSku"":""3031-018-027632-013-000750-66-213-000077"",""businessId"":""1e000ba2-7a75-4490-9e0a-9d011a63c136""}","0xb6754e2a2553f024a5c7b251693e029c006704ddebf29da0f1567c1c1eb8d12853d18c3e4d09a22f47e2e4dc6ffd028a42df4654aedaec3a3f16bba8389444ad1b",Activado Correctamente,"2022-09-28 13:47:40.193326000","2022-09-28 13:51:56.133514000","2022-09-28 13:47:54.063076000",A,0,"2022-09-27 16:27:27.162538000","2022-09-28 13:52:02.307780000","02012130020202010750"
2737,"002C78H7","{""generatedMaps"":[],""raw"":[],""affected"":1,""totalUpdate"":1,""totalNotUpdate"":0}","{""generatedMaps"":[],""raw"":[],""affected"":1,""totalUpdate"":1,""totalNotUpdate"":0}","{""uniqueMarks"":[""002C78H7""],""iceSku"":""3031-018-027632-013-000750-66-213-000077"",""businessId"":""1e000ba2-7a75-4490-9e0a-9d011a63c136""}","0xfca53c1f5d5ce1b3be3fa8cf2a7393c0756d6323c2f61f67652b1f63973cbd05317577463d196991d482e1958b10c22b669c4c0fa6c25768ae45e02fea2820161c",Activado Correctamente,"2022-09-28 13:47:40.193326000","2022-09-28 13:51:56.133514000","2022-09-28 13:47:54.063076000",A,0,"2022-09-27 16:27:27.164544000","2022-09-28 13:52:03.532702000","02012130020202010750"
2738,"002C5PZ5","{""generatedMaps"":[],""raw"":[],""affected"":1,""totalUpdate"":1,""totalNotUpdate"":0}","{""generatedMaps"":[],""raw"":[],""affected"":1,""totalUpdate"":1,""totalNotUpdate"":0}","{""uniqueMarks"":[""002C5PZ5""],""iceSku"":""3031-018-027632-013-000750-66-213-000077"",""businessId"":""1e000ba2-7a75-4490-9e0a-9d011a63c136""}","0x64ba3aa7442fd53cacd7d2bd219f9b3b5350ff13a6f61135fd514f7e77a0d4ad5febc2ff829ff403f7579dc291068abc1ad65f5d8c8a0c780c1ab71c8016d2bd1b",Activado Correctamente,"2022-09-28 13:47:40.193326000","2022-09-28 13:51:56.133514000","2022-09-28 13:47:54.063076000",A,0,"2022-09-27 16:27:27.166448000","2022-09-28 13:52:04.720911000","02012130020202010750"
2739,"002C47H0","{""generatedMaps"":[],""raw"":[],""affected"":1,""totalUpdate"":1,""totalNotUpdate"":0}","{""generatedMaps"":[],""raw"":[],""affected"":1,""totalUpdate"":1,""totalNotUpdate"":0}","{""uniqueMarks"":[""002C47H0""],""iceSku"":""3031-018-027632-013-000750-66-213-000077"",""businessId"":""1e000ba2-7a75-4490-9e0a-9d011a63c136""}","0xc828adf7e3579318d5d8fd46a5d38cf231b4a2979df857ee3900fd9d0a6478c450f2ecbf1ff2e81271698711989d4b3875c61c3d5ffcb713d9c4e29a828247ca1c",Activado Correctamente,"2022-09-28 13:47:40.193326000","2022-09-28 13:51:56.133514000","2022-09-28 13:47:54.063076000",A,0,"2022-09-27 16:27:27.168367000","2022-09-28 13:52:05.915868000","02012130020202010750"
2740,"002C3G86","{""generatedMaps"":[],""raw"":[],""affected"":1,""totalUpdate"":1,""totalNotUpdate"":0}","{""generatedMaps"":[],""raw"":[],""affected"":1,""totalUpdate"":1,""totalNotUpdate"":0}","{""uniqueMarks"":[""002C3G86""],""iceSku"":""3031-018-027632-013-000750-66-213-000077"",""businessId"":""1e000ba2-7a75-4490-9e0a-9d011a63c136""}","0x74b831255cf1895af6dada71294cf29159a39472c5751ecebbf5d7cfc8b8ccb92985a4f6403ab36f09f5fb1e0e0bed1bb149be3fd58498638953667d67b83b441b",Activado Correctamente,"2022-09-28 13:47:40.193326000","2022-09-28 13:51:56.133514000","2022-09-28 13:47:54.063076000",A,0,"2022-09-27 16:27:27.170564000","2022-09-28 13:52:07.099222000","02012130020202010750"
2741,"002C4YQ0","{""generatedMaps"":[],""raw"":[],""affected"":1,""totalUpdate"":1,""totalNotUpdate"":0}","{""generatedMaps"":[],""raw"":[],""affected"":1,""totalUpdate"":1,""totalNotUpdate"":0}","{""uniqueMarks"":[""002C4YQ0""],""iceSku"":""3031-018-027632-013-000750-66-213-000077"",""businessId"":""1e000ba2-7a75-4490-9e0a-9d011a63c136""}","0xedc5f08e5eaa4b9ce6edc7f072759869340b52df411b068d526208b2d20dd33f063450674eef036ae29b757955623de3639360d4cca35ebe7c2f06ebe4d15d661c",Activado Correctamente,"2022-09-28 13:47:40.193326000","2022-09-28 13:51:56.133514000","2022-09-28 13:47:54.063076000",A,0,"2022-09-27 16:27:27.172754000","2022-09-28 13:52:08.330727000","02012130020202010750"
2742,"002C16H4","{""generatedMaps"":[],""raw"":[],""affected"":1,""totalUpdate"":1,""totalNotUpdate"":0}","{""generatedMaps"":[],""raw"":[],""affected"":1,""totalUpdate"":1,""totalNotUpdate"":0}","{""uniqueMarks"":[""002C16H4""],""iceSku"":""3031-018-027632-013-000750-66-213-000077"",""businessId"":""1e000ba2-7a75-4490-9e0a-9d011a63c136""}","0xcfa12c451c0f67c3362e2e05c4d1f35f4d727205b041cbbfa877c81f1f34dd91062c02412041845b917a92f0c61c92916213e27e101a42694a50985c20d4b5bf1c",Activado Correctamente,"2022-09-28 13:47:40.193326000","2022-09-28 13:51:56.133514000","2022-09-28 13:47:54.063076000",A,0,"2022-09-27 16:27:27.174745000","2022-09-28 13:52:09.696478000","02012130020202010750"
2743,"002C2OZ9",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}","{""uniqueMarks"":[""002C2OZ9""],""iceSku"":""3031-018-027632-013-000750-66-213-000077"",""businessId"":""1e000ba2-7a75-4490-9e0a-9d011a63c136""}","0xc546cec0d9fbe8109d3acbecfb4fb7e7cb70ec267e977e6697eb158c2adc70224f780d36425c4212be39079fb22ea321e471949b9dbecbfd0af4ddcc3b970c491b",Etiqueta Activada,"2022-09-28 14:35:11.133878000","2022-09-28 13:53:52.825178000","2022-09-28 13:47:54.063076000",A,0,"2022-09-27 16:27:27.176692000","2022-09-28 14:35:13.361551000","02012130020202010750"
2744,"002C1XQ4","{""generatedMaps"":[],""raw"":[],""affected"":1,""totalUpdate"":1,""totalNotUpdate"":0}","{""generatedMaps"":[],""raw"":[],""affected"":1,""totalUpdate"":1,""totalNotUpdate"":0}","{""uniqueMarks"":[""002C1XQ4""],""iceSku"":""3031-018-027632-013-000750-66-213-000077"",""businessId"":""1e000ba2-7a75-4490-9e0a-9d011a63c136""}","0xdbcf3e463d5e454148a6db5a019f954d6ed54b4c2e3cdecf01e0e41ce36b36ba59b76c38effce999fcf6982a5589e4ebd04d5a5747182f8ca0271c2d24eed4671c",Activado Correctamente,"2022-09-28 13:47:40.193326000","2022-09-28 13:53:52.825178000","2022-09-28 13:47:54.063076000",A,0,"2022-09-27 16:27:27.178727000","2022-09-28 13:53:56.382885000","02012130020202010750"
2745,"002C0F80","{""generatedMaps"":[],""raw"":[],""affected"":1,""totalUpdate"":1,""totalNotUpdate"":0}","{""generatedMaps"":[],""raw"":[],""affected"":1,""totalUpdate"":1,""totalNotUpdate"":0}","{""uniqueMarks"":[""002C0F80""],""iceSku"":""3031-018-027632-013-000750-66-213-000077"",""businessId"":""1e000ba2-7a75-4490-9e0a-9d011a63c136""}","0xed767c14f6e97bd4465c894d7ad73da3baa93330b8c7edd2b0d9e676a5aefee036bd4241973bda42c811bedd862b4a3fa1efd8c92e331235957fc4b6d00463071c",Activado Correctamente,"2022-09-28 13:47:40.193326000","2022-09-28 13:53:52.825178000","2022-09-28 13:47:54.063076000",A,0,"2022-09-27 16:27:27.180798000","2022-09-28 13:53:57.624748000","02012130020202010750"
2746,"002BYWQ1","{""generatedMaps"":[],""raw"":[],""affected"":1,""totalUpdate"":1,""totalNotUpdate"":0}","{""generatedMaps"":[],""raw"":[],""affected"":1,""totalUpdate"":1,""totalNotUpdate"":0}","{""uniqueMarks"":[""002BYWQ1""],""iceSku"":""3031-018-027632-013-000750-66-213-000077"",""businessId"":""1e000ba2-7a75-4490-9e0a-9d011a63c136""}","0xc710bc3c8d2fa3fcef92123808886a8fdd21376e1641486919a3441a7c7753241529e5f87fef6eb594ac4f367be5dcecc5c605d2b03bd46df3ced55fbebfb0d41c",Activado Correctamente,"2022-09-28 13:47:40.193326000","2022-09-28 13:53:52.825178000","2022-09-28 13:47:54.063076000",A,0,"2022-09-27 16:27:27.182769000","2022-09-28 13:53:58.873545000","02012130020202010750"
2747,"002BZNZ6","{""generatedMaps"":[],""raw"":[],""affected"":1,""totalUpdate"":1,""totalNotUpdate"":0}","{""generatedMaps"":[],""raw"":[],""affected"":1,""totalUpdate"":1,""totalNotUpdate"":0}","{""uniqueMarks"":[""002BZNZ6""],""iceSku"":""3031-018-027632-013-000750-66-213-000077"",""businessId"":""1e000ba2-7a75-4490-9e0a-9d011a63c136""}","0x716c3b97b9318c1110373a783daf9a87343b52bb45e7c8d3e28a85e7712dccad5e721c4a8ab280655ab18eb0ce2f20b2ab9b58213782d89d493325ae08c5576d1b",Activado Correctamente,"2022-09-28 13:49:40.773229000","2022-09-28 13:53:52.825178000","2022-09-28 13:50:03.245999000",A,0,"2022-09-27 16:27:27.184783000","2022-09-28 13:54:00.121871000","02012130020202010750"
2748,"002CEHS7",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-28 08:51:33.188001000",,,A,0,"2022-09-27 16:27:27.187300000","2022-09-28 08:51:42.690010000","02012130020202010750"
2749,"002CF914",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-28 08:53:13.133549000",,,A,0,"2022-09-27 16:27:27.189389000","2022-09-28 08:53:14.554434000","02012130020202010750"
2750,"002CG0A9",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-28 08:53:13.133549000",,,A,0,"2022-09-27 16:27:27.191422000","2022-09-28 08:53:15.239452000","02012130020202010750"
2751,"002CGRJ9",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-28 08:53:13.133549000",,,A,0,"2022-09-27 16:27:27.193347000","2022-09-28 08:53:15.898911000","02012130020202010750"
2752,"002CBGS0",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-28 08:53:13.133549000",,,A,0,"2022-09-27 16:27:27.195235000","2022-09-28 08:53:16.558672000","02012130020202010750"
2753,"002CC818",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-28 08:53:13.133549000",,,A,0,"2022-09-27 16:27:27.197142000","2022-09-28 08:53:17.285946000","02012130020202010750"
2754,"002CCZA8",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-28 08:53:13.133549000",,,A,0,"2022-09-27 16:27:27.199027000","2022-09-28 08:53:17.940380000","02012130020202010750"
2755,"002CDQJ2",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-28 08:53:13.133549000",,,A,0,"2022-09-27 16:27:27.201201000","2022-09-28 08:53:18.693545000","02012130020202010750"
2756,"002C8FS4",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-28 08:53:13.133549000",,,A,0,"2022-09-27 16:27:27.203847000","2022-09-28 08:53:19.347138000","02012130020202010750"
2757,"002C9711",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-28 08:53:13.133549000",,,A,0,"2022-09-27 16:27:27.205876000","2022-09-28 08:53:20.816452000","02012130020202010750"
2758,"002C9YA1",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-28 08:53:13.133549000",,,A,0,"2022-09-27 16:27:27.208022000","2022-09-28 08:53:21.476950000","02012130020202010750"
2759,"002CAPJ6",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-28 08:53:13.133549000",,,A,0,"2022-09-27 16:27:27.209994000","2022-09-28 08:53:22.168855000","02012130020202010750"
2760,"001DJ813",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-28 08:53:13.133549000",,,A,0,"2022-09-27 16:27:27.211894000","2022-09-28 08:53:22.828512000","02012130020202010750"
2761,"001DIGS6",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-28 08:54:53.191339000",,,A,0,"2022-09-27 16:27:27.213893000","2022-09-28 08:54:54.929281000","02012130020202010750"
2762,"001EI1I0",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-28 08:54:53.191339000",,,A,0,"2022-09-27 16:27:27.215808000","2022-09-28 08:54:55.593704000","02012130020202010750"
2763,"001EGJ01",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-28 08:54:53.191339000",,,A,0,"2022-09-27 16:27:27.218443000","2022-09-28 08:54:56.256078000","02012130020202010750"
2764,"001DKQJ8",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-28 08:54:53.191339000",,,A,0,"2022-09-27 16:27:27.220669000","2022-09-28 08:54:57.051920000","02012130020202010750"
2765,"001DJZA3",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-28 08:54:53.191339000",,,A,0,"2022-09-27 16:27:27.222716000","2022-09-28 08:54:57.712193000","02012130020202010750"
2766,"001EISR0",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-28 08:54:53.191339000",,,A,0,"2022-09-27 16:27:27.224734000","2022-09-28 08:54:58.386640000","02012130020202010750"
2767,"001EHA96",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-28 08:54:53.191339000",,,A,0,"2022-09-27 16:27:27.226624000","2022-09-28 08:54:59.745979000","02012130020202010750"
2768,"001DM910",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-28 08:54:53.191339000",,,A,0,"2022-09-27 16:27:27.228575000","2022-09-28 08:55:00.407498000","02012130020202010750"
2769,"001DLHS2",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-28 08:54:53.191339000",,,A,0,"2022-09-27 16:27:27.230535000","2022-09-28 08:55:01.068358000","02012130020202010750"
2770,"001DGYA7",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-28 08:54:53.191339000",,,A,0,"2022-09-27 16:27:27.232673000","2022-09-28 08:55:01.734500000","02012130020202010750"
2771,"001DHPJ1",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-28 08:54:53.191339000",,,A,0,"2022-09-27 16:27:27.235174000","2022-09-28 08:55:02.474847000","02012130020202010750"
2772,"001EGI63",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-28 08:54:53.191339000",,,A,0,"2022-09-27 16:27:27.237134000","2022-09-28 08:55:03.171375000","02012130020202010750"
2773,"001EE8F1",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-28 08:56:33.164501000",,,A,0,"2022-09-27 16:27:27.239159000","2022-09-28 08:56:34.443725000","02012130020202010750"
2774,"001E9OX3",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-28 08:56:33.164501000",,,A,0,"2022-09-27 16:27:27.241192000","2022-09-28 08:56:35.128004000","02012130020202010750"
2775,"001EAG60",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-28 08:56:33.164501000",,,A,0,"2022-09-27 16:27:27.243216000","2022-09-28 08:56:35.791243000","02012130020202010750"
2776,"001EFQX6",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-28 08:56:33.164501000",,,A,0,"2022-09-27 16:27:27.245163000","2022-09-28 08:56:36.475369000","02012130020202010750"
2777,"001EDH67",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-28 08:56:33.164501000",,,A,0,"2022-09-27 16:27:27.247053000","2022-09-28 08:56:37.138511000","02012130020202010750"
2778,"001E8XO9",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-28 08:56:33.164501000",,,A,0,"2022-09-27 16:27:27.249487000","2022-09-28 08:56:38.027901000","02012130020202010750"
2779,"001EB7F5",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-28 08:56:33.164501000",,,A,0,"2022-09-27 16:27:27.251438000","2022-09-28 08:56:38.690772000","02012130020202010750"
2780,"001EEZO1",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-28 08:56:33.164501000",,,A,0,"2022-09-27 16:27:27.253497000","2022-09-28 08:56:39.355679000","02012130020202010750"
2781,"001ECPX0",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-28 08:56:33.164501000",,,A,0,"2022-09-27 16:27:27.255729000","2022-09-28 08:56:40.016899000","02012130020202010750"
2782,"001E86F9",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-28 08:56:33.164501000",,,A,0,"2022-09-27 16:27:27.257815000","2022-09-28 08:56:40.724163000","02012130020202010750"
2783,"001EBYO5",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-28 08:56:33.164501000",,,A,0,"2022-09-27 16:27:27.259760000","2022-09-28 08:56:41.562857000","02012130020202010750"
2784,"002CAZQ6","{""generatedMaps"":[],""raw"":[],""affected"":1,""totalUpdate"":1,""totalNotUpdate"":0}","{""generatedMaps"":[],""raw"":[],""affected"":1,""totalUpdate"":1,""totalNotUpdate"":0}","{""uniqueMarks"":[""002CAZQ6""],""iceSku"":""3031-018-027632-013-000750-66-213-000077"",""businessId"":""1e000ba2-7a75-4490-9e0a-9d011a63c136""}","0x90e7228b7514efadec11ae9dd3514824c9e293d5cf28980d7e3b1e9949b67dfa6789dc659e120be0ac8be4617d01e6c7c6ebf67d86e73585a6305a5bce7501fa1c",Activado Correctamente,"2022-09-28 13:49:40.773229000","2022-09-28 13:53:52.825178000","2022-09-28 13:50:03.245999000",A,0,"2022-09-27 16:27:27.261682000","2022-09-28 13:54:01.366036000","02012130020202010750"
2785,"002CBQZ0","{""generatedMaps"":[],""raw"":[],""affected"":1,""totalUpdate"":1,""totalNotUpdate"":0}","{""generatedMaps"":[],""raw"":[],""affected"":1,""totalUpdate"":1,""totalNotUpdate"":0}","{""uniqueMarks"":[""002CBQZ0""],""iceSku"":""3031-018-027632-013-000750-66-213-000077"",""businessId"":""1e000ba2-7a75-4490-9e0a-9d011a63c136""}","0x93bc1a280d89bb691135467604f3c16760cdc8491bfdfcfcbd080c2118665b487f93bb9a98505ccbda59a9de2754160ec1a138e8ec3c39701e4ecfb69320f94e1c",Activado Correctamente,"2022-09-28 13:49:40.773229000","2022-09-28 13:53:52.825178000","2022-09-28 13:50:03.245999000",A,0,"2022-09-27 16:27:27.264207000","2022-09-28 13:54:02.637825000","02012130020202010750"
2786,"002CFJ84","{""generatedMaps"":[],""raw"":[],""affected"":1,""totalUpdate"":1,""totalNotUpdate"":0}","{""generatedMaps"":[],""raw"":[],""affected"":1,""totalUpdate"":1,""totalNotUpdate"":0}","{""uniqueMarks"":[""002CFJ84""],""iceSku"":""3031-018-027632-013-000750-66-213-000077"",""businessId"":""1e000ba2-7a75-4490-9e0a-9d011a63c136""}","0x7ce0cf394e98a83827c1d2d68dfb835b339e7b77cb63a38d9d9d03d6923738ad01872e771f00f677c93600b6e8335665e2cd601967faf4cb60e19c807c25192e1b",Activado Correctamente,"2022-09-28 13:49:40.773229000","2022-09-28 13:53:52.825178000","2022-09-28 13:50:03.245999000",A,0,"2022-09-27 16:27:27.267143000","2022-09-28 13:54:03.881312000","02012130020202010750"
2787,"002CGAH9","{""generatedMaps"":[],""raw"":[],""affected"":1,""totalUpdate"":1,""totalNotUpdate"":0}","{""generatedMaps"":[],""raw"":[],""affected"":1,""totalUpdate"":1,""totalNotUpdate"":0}","{""uniqueMarks"":[""002CGAH9""],""iceSku"":""3031-018-027632-013-000750-66-213-000077"",""businessId"":""1e000ba2-7a75-4490-9e0a-9d011a63c136""}","0x0c38c07ee2db631628b2b4551f76c479120775fe213214c3c7ca86639e28588977d67c8b680a10a7bef49f6e0fdb68ce53e6f33156672322b10c25d64fc749d61c",Activado Correctamente,"2022-09-28 13:49:40.773229000","2022-09-28 13:53:52.825178000","2022-09-28 13:50:03.245999000",A,0,"2022-09-27 16:27:27.269498000","2022-09-28 13:54:05.119842000","02012130020202010750"
2788,"002C9H81","{""generatedMaps"":[],""raw"":[],""affected"":1,""totalUpdate"":1,""totalNotUpdate"":0}","{""generatedMaps"":[],""raw"":[],""affected"":1,""totalUpdate"":1,""totalNotUpdate"":0}","{""uniqueMarks"":[""002C9H81""],""iceSku"":""3031-018-027632-013-000750-66-213-000077"",""businessId"":""1e000ba2-7a75-4490-9e0a-9d011a63c136""}","0xcce804fdd335263aae3bf4e25c7edfefda3a5c4ad40a99efe427cad092b329ed5965ea0291d3bb2b6d3f559738816fd86fa1761831911cafd51453a6b392a7e21c",Activado Correctamente,"2022-09-28 13:49:40.773229000","2022-09-28 13:53:52.825178000","2022-09-28 13:50:03.245999000",A,0,"2022-09-27 16:27:27.271442000","2022-09-28 13:54:06.361344000","02012130020202010750"
2789,"002CA8H6","{""generatedMaps"":[],""raw"":[],""affected"":1,""totalUpdate"":1,""totalNotUpdate"":0}","{""generatedMaps"":[],""raw"":[],""affected"":1,""totalUpdate"":1,""totalNotUpdate"":0}","{""uniqueMarks"":[""002CA8H6""],""iceSku"":""3031-018-027632-013-000750-66-213-000077"",""businessId"":""1e000ba2-7a75-4490-9e0a-9d011a63c136""}","0x8295a2ba7ed71da7d6dcef389dfe7ee51889f9e782266c083942ddfc0843ee0e4d007072b714653aaa2204f994872e8cea38f6485d847bafeeb1fbe153424b681c",Activado Correctamente,"2022-09-28 13:49:40.773229000","2022-09-28 13:53:52.825178000","2022-09-28 13:50:03.245999000",A,0,"2022-09-27 16:27:27.273534000","2022-09-28 13:54:07.737796000","02012130020202010750"
2790,"002CE0Q7","{""generatedMaps"":[],""raw"":[],""affected"":1,""totalUpdate"":1,""totalNotUpdate"":0}","{""generatedMaps"":[],""raw"":[],""affected"":1,""totalUpdate"":1,""totalNotUpdate"":0}","{""uniqueMarks"":[""002CE0Q7""],""iceSku"":""3031-018-027632-013-000750-66-213-000077"",""businessId"":""1e000ba2-7a75-4490-9e0a-9d011a63c136""}","0x62b35a2991dbed0f7937ad69058f698df331c1ddf93874bff0f86ca59a36147904597da3fe01c4bbd41e85551d20075ab4336fe1933e2472573a9cf4bd55803b1c",Activado Correctamente,"2022-09-28 13:49:40.773229000","2022-09-28 13:53:52.825178000","2022-09-28 13:50:03.245999000",A,0,"2022-09-27 16:27:27.275510000","2022-09-28 13:54:09.116546000","02012130020202010750"
2791,"002CERZ7",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}","{""uniqueMarks"":[""002CERZ7""],""iceSku"":""3031-018-027632-013-000750-66-213-000077"",""businessId"":""1e000ba2-7a75-4490-9e0a-9d011a63c136""}","0x13d5c1442ee68b59d938ba8bcad10d83a19bbff7269e02090de85ccb30d4c6b870c4d0bea6f159a0036dc41fa2c9ee5616846bc0c17626277cb1bdaa02240dcf1b",Etiqueta Activada,"2022-09-28 14:35:11.133878000","2022-09-28 13:55:52.435086000","2022-09-28 13:50:03.245999000",A,0,"2022-09-27 16:27:27.277460000","2022-09-28 14:35:14.077067000","02012130020202010750"
2792,"002CD9H2","{""generatedMaps"":[],""raw"":[],""affected"":1,""totalUpdate"":1,""totalNotUpdate"":0}","{""generatedMaps"":[],""raw"":[],""affected"":1,""totalUpdate"":1,""totalNotUpdate"":0}","{""uniqueMarks"":[""002CD9H2""],""iceSku"":""3031-018-027632-013-000750-66-213-000077"",""businessId"":""1e000ba2-7a75-4490-9e0a-9d011a63c136""}","0xc48359724cd36d225dc0ebdb9abd56035c5952237ec8e47a27bf00534f5df73f1f6b19982046ea780c3ee187355dddc02aa3d08cbde419d8ff7fdf427e4ea8551c",Activado Correctamente,"2022-09-28 13:49:40.773229000","2022-09-28 13:55:52.435086000","2022-09-28 13:50:03.245999000",A,0,"2022-09-27 16:27:27.279568000","2022-09-28 13:55:56.359948000","02012130020202010750"
